No.,Time,Source,Destination,Protocol,Length,Time since previous frame in this TCP stream,Source Port,Destination Port,Sequence Number,Acknowledgment Number,Time to Live,Arrival Time,S7 Communication,Data length,Function,Length,Byte Address,Info,label
3417,152.702445,192.168.0.2,224.0.0.22,IGMPv3,54,,,,,,1,"Jan 22, 2024 16:23:14.618801000 China Standard Time",,,,,,Membership Report / Join group 224.0.0.252 for any sources,Normal
3418,152.758967,192.168.0.2,192.168.0.1,COTP,61,0.195862,56667,102,51535,155897,128,"Jan 22, 2024 16:23:14.675323000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3419,152.874307,192.168.0.2,192.168.0.1,COTP,145,0.11534,56667,102,51542,155897,128,"Jan 22, 2024 16:23:14.790663000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3420,152.875056,192.168.0.2,192.168.0.1,COTP,61,0.000749,56667,102,51633,155951,128,"Jan 22, 2024 16:23:14.791412000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3421,152.87553,192.168.0.2,192.168.0.1,TCP,54,0.000474,56667,102,51640,156213,128,"Jan 22, 2024 16:23:14.791886000 China Standard Time",,,,,,56667  >  102 [ACK] Seq=51640 Ack=156213 Win=64240 Len=0,Normal
3422,152.875566,192.168.0.2,192.168.0.1,COTP,61,0.000036,56667,102,51640,156213,128,"Jan 22, 2024 16:23:14.791922000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3423,153.188848,192.168.0.2,192.168.0.1,COTP,145,0.313282,56667,102,51647,156213,128,"Jan 22, 2024 16:23:15.105204000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3424,153.189385,192.168.0.2,192.168.0.1,COTP,61,0.000537,56667,102,51738,156267,128,"Jan 22, 2024 16:23:15.105741000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3425,153.190125,192.168.0.2,192.168.0.1,COTP,61,0.00074,56667,102,51745,156529,128,"Jan 22, 2024 16:23:15.106481000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3426,153.454966,192.168.1.241,192.168.1.1,COTP,61,1.106943,62991,102,6442,14765,128,"Jan 22, 2024 16:23:15.371322000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3427,153.505077,192.168.0.2,192.168.0.1,COTP,145,0.314952,56667,102,51752,156529,128,"Jan 22, 2024 16:23:15.421433000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3428,153.505695,192.168.0.2,192.168.0.1,COTP,61,0.000618,56667,102,51843,156583,128,"Jan 22, 2024 16:23:15.422051000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3429,153.505898,192.168.0.2,192.168.0.1,COTP,61,0.000203,56667,102,51850,156845,128,"Jan 22, 2024 16:23:15.422254000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3430,153.611639,192.168.0.2,192.168.0.1,COTP,61,0.997341,56665,102,1592,22748,128,"Jan 22, 2024 16:23:15.527995000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3431,153.8175,192.168.0.2,192.168.0.1,COTP,145,0.311602,56667,102,51857,156845,128,"Jan 22, 2024 16:23:15.733856000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3432,153.817889,192.168.0.2,192.168.0.1,COTP,61,0.000389,56667,102,51948,156899,128,"Jan 22, 2024 16:23:15.734245000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3433,153.818105,192.168.0.2,192.168.0.1,COTP,61,0.000216,56667,102,51955,157161,128,"Jan 22, 2024 16:23:15.734461000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3434,154.127471,192.168.0.2,192.168.0.1,COTP,145,0.309366,56667,102,51962,157161,128,"Jan 22, 2024 16:23:16.043827000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3435,154.127891,192.168.0.2,192.168.0.1,COTP,61,0.00042,56667,102,52053,157215,128,"Jan 22, 2024 16:23:16.044247000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3436,154.128004,192.168.0.2,192.168.0.1,COTP,61,0.000113,56667,102,52060,157477,128,"Jan 22, 2024 16:23:16.044360000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3437,154.365532,192.168.0.13,192.168.0.1,TCP,60,33.222817,41428,102,1,1,64,"Jan 22, 2024 16:23:16.281888000 China Standard Time",,,,,,[TCP Dup ACK 345#4] 41428  >  102 [ACK] Seq=1 Ack=1 Win=64053 Len=0,Abnormal
3438,154.441504,192.168.0.2,192.168.0.1,COTP,145,0.3135,56667,102,52067,157477,128,"Jan 22, 2024 16:23:16.357860000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3439,154.44211,192.168.0.2,192.168.0.1,COTP,61,0.000606,56667,102,52158,157531,128,"Jan 22, 2024 16:23:16.358466000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3440,154.442475,192.168.0.2,192.168.0.1,COTP,61,0.000365,56667,102,52165,157793,128,"Jan 22, 2024 16:23:16.358831000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3441,154.561569,192.168.1.241,192.168.1.1,COTP,61,1.106603,62991,102,6449,14851,128,"Jan 22, 2024 16:23:16.477925000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3442,154.561887,192.168.1.241,192.168.1.1,COTP,146,0.000318,62991,102,6456,14851,128,"Jan 22, 2024 16:23:16.478243000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3443,154.607332,192.168.0.2,192.168.0.1,COTP,61,0.995693,56665,102,1599,22878,128,"Jan 22, 2024 16:23:16.523688000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3444,154.749541,192.168.0.2,192.168.0.1,COTP,145,0.307066,56667,102,52172,157793,128,"Jan 22, 2024 16:23:16.665897000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3445,154.749912,192.168.0.2,192.168.0.1,COTP,61,0.000371,56667,102,52263,157847,128,"Jan 22, 2024 16:23:16.666268000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3446,154.750258,192.168.0.2,192.168.0.1,COTP,61,0.000346,56667,102,52270,158109,128,"Jan 22, 2024 16:23:16.666614000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3447,155.032424,192.168.0.13,192.168.0.1,TCP,60,33.225703,43430,102,1,1,64,"Jan 22, 2024 16:23:16.948780000 China Standard Time",,,,,,[TCP Dup ACK 373#4] 43430  >  102 [ACK] Seq=1 Ack=1 Win=64191 Len=0,Abnormal
3448,155.065286,192.168.0.2,192.168.0.1,COTP,145,0.315028,56667,102,52277,158109,128,"Jan 22, 2024 16:23:16.981642000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3449,155.065836,192.168.0.2,192.168.0.1,COTP,61,0.00055,56667,102,52368,158163,128,"Jan 22, 2024 16:23:16.982192000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3450,155.066187,192.168.0.2,192.168.0.1,COTP,61,0.000351,56667,102,52375,158425,128,"Jan 22, 2024 16:23:16.982543000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3451,155.147781,192.168.0.13,192.168.0.1,TCP,60,33.230974,49254,102,1,1,64,"Jan 22, 2024 16:23:17.064137000 China Standard Time",,,,,,[TCP Dup ACK 377#4] 49254  >  102 [ACK] Seq=1 Ack=1 Win=64191 Len=0,Abnormal
3452,155.378802,192.168.0.2,192.168.0.1,COTP,145,0.312615,56667,102,52382,158425,128,"Jan 22, 2024 16:23:17.295158000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3453,155.379518,192.168.0.2,192.168.0.1,COTP,61,0.000716,56667,102,52473,158479,128,"Jan 22, 2024 16:23:17.295874000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3454,155.380328,192.168.0.2,192.168.0.1,COTP,61,0.00081,56667,102,52480,158741,128,"Jan 22, 2024 16:23:17.296684000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3455,155.390288,PcsCompu_53:3b:4f,LLDP_Multicast,LLDP,152,,,,,,,"Jan 22, 2024 16:23:17.306644000 China Standard Time",,,,,,"LA/windows10 LA/port-001 20 SysN=WINDOWS10 SysD=innotek GmbH VirtualBox,1.2,0 + HMI RTClass3 Port Status = OFF",Abnormal
3456,155.610603,192.168.0.2,192.168.0.1,COTP,61,1.003271,56665,102,1606,23008,128,"Jan 22, 2024 16:23:17.526959000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3457,155.675409,192.168.1.241,192.168.1.1,COTP,61,1.113522,62991,102,6548,14937,128,"Jan 22, 2024 16:23:17.591765000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3458,155.688913,192.168.0.2,192.168.0.1,COTP,145,0.308585,56667,102,52487,158741,128,"Jan 22, 2024 16:23:17.605269000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3459,155.689719,192.168.0.2,192.168.0.1,COTP,61,0.000806,56667,102,52578,158795,128,"Jan 22, 2024 16:23:17.606075000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3460,155.689903,192.168.0.2,192.168.0.1,COTP,61,0.000184,56667,102,52585,159057,128,"Jan 22, 2024 16:23:17.606259000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3461,155.977558,192.168.0.2,192.168.0.1,COTP,61,0.366955,56665,102,1613,23057,128,"Jan 22, 2024 16:23:17.893914000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3462,156.001705,192.168.0.2,192.168.0.1,COTP,145,0.311802,56667,102,52592,159057,128,"Jan 22, 2024 16:23:17.918061000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3463,156.002134,192.168.0.2,192.168.0.1,COTP,61,0.000429,56667,102,52683,159111,128,"Jan 22, 2024 16:23:17.918490000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3464,156.002363,192.168.0.2,192.168.0.1,TCP,54,0.000229,56667,102,52690,159373,128,"Jan 22, 2024 16:23:17.918719000 China Standard Time",,,,,,56667  >  102 [ACK] Seq=52690 Ack=159373 Win=64240 Len=0,Normal
3465,156.002401,192.168.0.2,192.168.0.1,COTP,61,0.000038,56667,102,52690,159373,128,"Jan 22, 2024 16:23:17.918757000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3466,156.317657,192.168.0.2,192.168.0.1,COTP,145,0.315256,56667,102,52697,159373,128,"Jan 22, 2024 16:23:18.234013000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3467,156.318137,192.168.0.2,192.168.0.1,COTP,61,0.00048,56667,102,52788,159427,128,"Jan 22, 2024 16:23:18.234493000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3468,156.318316,192.168.0.2,192.168.0.1,COTP,61,0.000179,56667,102,52795,159689,128,"Jan 22, 2024 16:23:18.234672000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3469,156.606048,192.168.0.2,192.168.0.1,COTP,61,0.62849,56665,102,1620,23187,128,"Jan 22, 2024 16:23:18.522404000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3470,156.628125,192.168.0.2,192.168.0.1,COTP,145,0.309809,56667,102,52802,159689,128,"Jan 22, 2024 16:23:18.544481000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3471,156.628586,192.168.0.2,192.168.0.1,COTP,61,0.000461,56667,102,52893,159743,128,"Jan 22, 2024 16:23:18.544942000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3472,156.628751,192.168.0.2,192.168.0.1,COTP,61,0.000165,56667,102,52900,160005,128,"Jan 22, 2024 16:23:18.545107000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3473,156.780697,192.168.1.241,192.168.1.1,COTP,61,1.105288,62991,102,6555,15023,128,"Jan 22, 2024 16:23:18.697053000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3474,156.93752,192.168.0.2,192.168.0.1,COTP,145,0.308769,56667,102,52907,160005,128,"Jan 22, 2024 16:23:18.853876000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3475,156.937863,192.168.0.2,192.168.0.1,COTP,61,0.000343,56667,102,52998,160059,128,"Jan 22, 2024 16:23:18.854219000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3476,156.938034,192.168.0.2,192.168.0.1,COTP,61,0.000171,56667,102,53005,160321,128,"Jan 22, 2024 16:23:18.854390000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3477,157.025317,192.168.0.13,192.168.0.1,TCP,60,33.222967,36082,102,1,1,64,"Jan 22, 2024 16:23:18.941673000 China Standard Time",,,,,,[TCP Dup ACK 454#4] 36082  >  102 [ACK] Seq=1 Ack=1 Win=64191 Len=0,Abnormal
3478,157.025374,192.168.0.13,192.168.0.1,TCP,60,33.222972,46034,102,1,1,64,"Jan 22, 2024 16:23:18.941730000 China Standard Time",,,,,,[TCP Dup ACK 455#4] 46034  >  102 [ACK] Seq=1 Ack=1 Win=64191 Len=0,Abnormal
3479,157.252051,192.168.0.2,192.168.0.1,COTP,145,0.314017,56667,102,53012,160321,128,"Jan 22, 2024 16:23:19.168407000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3480,157.252416,192.168.0.2,192.168.0.1,COTP,61,0.000365,56667,102,53103,160375,128,"Jan 22, 2024 16:23:19.168772000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3481,157.252634,192.168.0.2,192.168.0.1,COTP,61,0.000218,56667,102,53110,160637,128,"Jan 22, 2024 16:23:19.168990000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3482,157.412349,192.168.1.241,192.168.1.1,COTP,61,0.631652,62991,102,6562,15072,128,"Jan 22, 2024 16:23:19.328705000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3483,157.562503,192.168.0.2,192.168.0.1,COTP,145,0.309869,56667,102,53117,160637,128,"Jan 22, 2024 16:23:19.478859000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3484,157.563086,192.168.0.2,192.168.0.1,COTP,61,0.000583,56667,102,53208,160691,128,"Jan 22, 2024 16:23:19.479442000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3485,157.563215,192.168.0.2,192.168.0.1,TCP,54,0.000129,56667,102,53215,160953,128,"Jan 22, 2024 16:23:19.479571000 China Standard Time",,,,,,56667  >  102 [ACK] Seq=53215 Ack=160953 Win=64240 Len=0,Normal
3486,157.563253,192.168.0.2,192.168.0.1,COTP,61,0.000038,56667,102,53215,160953,128,"Jan 22, 2024 16:23:19.479609000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3487,157.598585,192.168.0.2,192.168.0.1,COTP,61,0.992537,56665,102,1627,23317,128,"Jan 22, 2024 16:23:19.514941000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3488,157.877818,192.168.0.2,192.168.0.1,COTP,145,0.314565,56667,102,53222,160953,128,"Jan 22, 2024 16:23:19.794174000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3489,157.878558,192.168.0.2,192.168.0.1,COTP,61,0.00074,56667,102,53313,161007,128,"Jan 22, 2024 16:23:19.794914000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3490,157.878742,192.168.0.2,192.168.0.1,COTP,61,0.000184,56667,102,53320,161269,128,"Jan 22, 2024 16:23:19.795098000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3491,157.883443,192.168.1.241,192.168.1.1,COTP,61,0.471094,62991,102,6569,15158,128,"Jan 22, 2024 16:23:19.799799000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3492,157.883769,192.168.1.241,192.168.1.1,COTP,146,0.000326,62991,102,6576,15158,128,"Jan 22, 2024 16:23:19.800125000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3493,158.192595,192.168.0.2,192.168.0.1,COTP,145,0.313853,56667,102,53327,161269,128,"Jan 22, 2024 16:23:20.108951000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3494,158.19314,192.168.0.2,192.168.0.1,COTP,61,0.000545,56667,102,53418,161323,128,"Jan 22, 2024 16:23:20.109496000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3495,158.193316,192.168.0.2,192.168.0.1,COTP,61,0.000176,56667,102,53425,161585,128,"Jan 22, 2024 16:23:20.109672000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3496,158.295139,192.168.0.2,192.168.0.1,COTP,61,0.101823,56667,102,53432,161634,128,"Jan 22, 2024 16:23:20.211495000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3497,158.50268,192.168.0.2,192.168.0.1,COTP,145,0.207541,56667,102,53439,161634,128,"Jan 22, 2024 16:23:20.419036000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3498,158.503036,192.168.0.2,192.168.0.1,COTP,61,0.000356,56667,102,53530,161688,128,"Jan 22, 2024 16:23:20.419392000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3499,158.503208,192.168.0.2,192.168.0.1,COTP,61,0.000172,56667,102,53537,161950,128,"Jan 22, 2024 16:23:20.419564000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3500,158.592202,192.168.0.2,192.168.0.1,COTP,61,0.993617,56665,102,1634,23447,128,"Jan 22, 2024 16:23:20.508558000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3501,158.81793,192.168.0.2,192.168.0.1,COTP,145,0.314722,56667,102,53544,161950,128,"Jan 22, 2024 16:23:20.734286000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3502,158.818316,192.168.0.2,192.168.0.1,COTP,61,0.000386,56667,102,53635,162004,128,"Jan 22, 2024 16:23:20.734672000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3503,158.818474,192.168.0.2,192.168.0.1,COTP,61,0.000158,56667,102,53642,162266,128,"Jan 22, 2024 16:23:20.734830000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3504,158.99287,192.168.1.241,192.168.1.1,COTP,61,1.109101,62991,102,6668,15244,128,"Jan 22, 2024 16:23:20.909226000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3505,159.129798,192.168.0.2,192.168.0.1,COTP,145,0.311324,56667,102,53649,162266,128,"Jan 22, 2024 16:23:21.046154000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3506,159.130187,192.168.0.2,192.168.0.1,COTP,61,0.000389,56667,102,53740,162320,128,"Jan 22, 2024 16:23:21.046543000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3507,159.130766,192.168.0.2,192.168.0.1,TCP,54,0.000579,56667,102,53747,162582,128,"Jan 22, 2024 16:23:21.047122000 China Standard Time",,,,,,56667  >  102 [ACK] Seq=53747 Ack=162582 Win=64240 Len=0,Normal
3508,159.130804,192.168.0.2,192.168.0.1,COTP,61,0.000038,56667,102,53747,162582,128,"Jan 22, 2024 16:23:21.047160000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3509,159.441205,192.168.0.2,192.168.0.1,COTP,145,0.310401,56667,102,53754,162582,128,"Jan 22, 2024 16:23:21.357561000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3510,159.441734,192.168.0.2,192.168.0.1,COTP,61,0.000529,56667,102,53845,162636,128,"Jan 22, 2024 16:23:21.358090000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3511,159.44222,192.168.0.2,192.168.0.1,COTP,61,0.000486,56667,102,53852,162898,128,"Jan 22, 2024 16:23:21.358576000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3512,159.589644,192.168.0.2,192.168.0.1,COTP,61,0.997442,56665,102,1641,23577,128,"Jan 22, 2024 16:23:21.506000000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3513,159.765403,192.168.0.2,192.168.0.1,COTP,145,0.323183,56667,102,53859,162898,128,"Jan 22, 2024 16:23:21.681759000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3514,159.765778,192.168.0.2,192.168.0.1,COTP,61,0.000375,56667,102,53950,162952,128,"Jan 22, 2024 16:23:21.682134000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3515,159.765971,192.168.0.2,192.168.0.1,COTP,61,0.000193,56667,102,53957,163214,128,"Jan 22, 2024 16:23:21.682327000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3516,160.082179,192.168.0.2,192.168.0.1,COTP,145,0.316208,56667,102,53964,163214,128,"Jan 22, 2024 16:23:21.998535000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3517,160.083074,192.168.0.2,192.168.0.1,COTP,61,0.000895,56667,102,54055,163268,128,"Jan 22, 2024 16:23:21.999430000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3518,160.083448,192.168.0.2,192.168.0.1,COTP,61,0.000374,56667,102,54062,163530,128,"Jan 22, 2024 16:23:21.999804000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3519,160.095335,192.168.1.241,192.168.1.1,COTP,61,1.102465,62991,102,6675,15330,128,"Jan 22, 2024 16:23:22.011691000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3520,160.392675,192.168.0.2,192.168.0.1,COTP,145,0.309227,56667,102,54069,163530,128,"Jan 22, 2024 16:23:22.309031000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3521,160.39307,192.168.0.2,192.168.0.1,COTP,61,0.000395,56667,102,54160,163584,128,"Jan 22, 2024 16:23:22.309426000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3522,160.39358,192.168.0.2,192.168.0.1,COTP,61,0.00051,56667,102,54167,163846,128,"Jan 22, 2024 16:23:22.309936000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3523,160.581278,192.168.0.2,192.168.0.1,COTP,61,0.991634,56665,102,1648,23707,128,"Jan 22, 2024 16:23:22.497634000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3524,160.709026,192.168.0.2,192.168.0.1,COTP,145,0.315446,56667,102,54174,163846,128,"Jan 22, 2024 16:23:22.625382000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3525,160.709475,192.168.0.2,192.168.0.1,COTP,61,0.000449,56667,102,54265,163900,128,"Jan 22, 2024 16:23:22.625831000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3526,160.709642,192.168.0.2,192.168.0.1,TCP,54,0.000167,56667,102,54272,164162,128,"Jan 22, 2024 16:23:22.625998000 China Standard Time",,,,,,56667  >  102 [ACK] Seq=54272 Ack=164162 Win=64240 Len=0,Normal
3527,160.709681,192.168.0.2,192.168.0.1,COTP,61,0.000039,56667,102,54272,164162,128,"Jan 22, 2024 16:23:22.626037000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3528,161.021621,192.168.0.2,192.168.0.1,COTP,145,0.31194,56667,102,54279,164162,128,"Jan 22, 2024 16:23:22.937977000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3529,161.02248,192.168.0.2,192.168.0.1,COTP,61,0.000859,56667,102,54370,164216,128,"Jan 22, 2024 16:23:22.938836000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3530,161.022713,192.168.0.2,192.168.0.1,COTP,61,0.000233,56667,102,54377,164478,128,"Jan 22, 2024 16:23:22.939069000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3531,161.20056,192.168.1.241,192.168.1.1,COTP,61,1.105225,62991,102,6682,15416,128,"Jan 22, 2024 16:23:23.116916000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
3532,161.20108,192.168.1.241,192.168.1.1,COTP,146,0.00052,62991,102,6689,15416,128,"Jan 22, 2024 16:23:23.117436000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
3533,161.331477,192.168.0.2,192.168.0.1,COTP,145,0.308764,56667,102,54384,164478,128,"Jan 22, 2024 16:23:23.247833000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
